Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis2087        Pavardenis2087      4                   2.4                 
Vardenis2307        Pavardenis2307      4                   2.4                 
Vardenis6034        Pavardenis6034      4                   2.4                 
Vardenis6343        Pavardenis6343      4                   2.4                 
Vardenis6555        Pavardenis6555      4                   2.4                 
Vardenis7489        Pavardenis7489      4                   2.4                 
Vardenis8584        Pavardenis8584      4                   2.4                 
Vardenis52          Pavardenis52        4                   2.4                 
Vardenis1442        Pavardenis1442      4                   2.4                 
Vardenis2627        Pavardenis2627      4                   2.4                 
Vardenis3807        Pavardenis3807      4                   2.4                 
Vardenis4458        Pavardenis4458      4                   2.4                 
Vardenis4666        Pavardenis4666      4                   2.4                 
Vardenis4673        Pavardenis4673      4                   2.4                 
Vardenis4750        Pavardenis4750      4                   2.4                 
Vardenis5950        Pavardenis5950      4                   2.4                 
Vardenis6269        Pavardenis6269      4                   2.4                 
Vardenis7915        Pavardenis7915      4                   2.4                 
Vardenis8113        Pavardenis8113      4                   2.4                 
Vardenis2431        Pavardenis2431      4                   2.4                 
Vardenis2639        Pavardenis2639      4                   2.4                 
Vardenis3067        Pavardenis3067      4                   2.4                 
Vardenis4661        Pavardenis4661      4                   2.4                 
Vardenis4839        Pavardenis4839      4                   2.4                 
Vardenis5485        Pavardenis5485      4                   2.4                 
Vardenis7390        Pavardenis7390      4                   2.4                 
Vardenis7422        Pavardenis7422      4                   2.4                 
Vardenis8495        Pavardenis8495      4                   2.4                 
Vardenis8825        Pavardenis8825      4                   2.4                 
Vardenis9150        Pavardenis9150      4                   2.4                 
Vardenis9333        Pavardenis9333      4                   2.4                 
Vardenis9781        Pavardenis9781      4                   2.4                 
Vardenis1016        Pavardenis1016      4                   2.4                 
Vardenis1064        Pavardenis1064      4                   2.4                 
Vardenis1067        Pavardenis1067      4                   2.4                 
Vardenis1114        Pavardenis1114      4                   2.4                 
Vardenis2180        Pavardenis2180      4                   2.4                 
Vardenis3802        Pavardenis3802      4                   2.4                 
Vardenis4808        Pavardenis4808      4                   2.4                 
Vardenis4840        Pavardenis4840      4                   2.4                 
Vardenis6807        Pavardenis6807      4                   2.4                 
Vardenis9352        Pavardenis9352      4                   2.4                 
Vardenis932         Pavardenis932       4                   2.4                 
Vardenis3336        Pavardenis3336      4                   2.4                 
Vardenis4082        Pavardenis4082      4                   2.4                 
Vardenis4877        Pavardenis4877      4                   2.4                 
Vardenis5551        Pavardenis5551      4                   2.4                 
Vardenis6507        Pavardenis6507      4                   2.4                 
Vardenis8146        Pavardenis8146      4                   2.4                 
Vardenis9724        Pavardenis9724      4                   2.4                 
Vardenis531         Pavardenis531       4                   2.4                 
Vardenis949         Pavardenis949       4                   2.4                 
Vardenis1935        Pavardenis1935      4                   2.4                 
Vardenis2164        Pavardenis2164      4                   2.4                 
Vardenis2517        Pavardenis2517      4                   2.4                 
Vardenis4570        Pavardenis4570      4                   2.4                 
Vardenis4812        Pavardenis4812      4                   2.4                 
Vardenis5404        Pavardenis5404      4                   2.4                 
Vardenis5669        Pavardenis5669      4                   2.4                 
Vardenis7840        Pavardenis7840      4                   2.4                 
Vardenis8503        Pavardenis8503      4                   2.4                 
Vardenis9154        Pavardenis9154      4                   2.4                 
Vardenis1577        Pavardenis1577      4                   2.4                 
Vardenis1879        Pavardenis1879      4                   2.4                 
Vardenis6130        Pavardenis6130      4                   2.4                 
Vardenis6278        Pavardenis6278      4                   2.4                 
Vardenis7080        Pavardenis7080      4                   2.4                 
Vardenis1123        Pavardenis1123      4                   2.4                 
Vardenis2254        Pavardenis2254      4                   2.4                 
Vardenis2943        Pavardenis2943      4                   2.4                 
Vardenis3558        Pavardenis3558      4                   2.4                 
Vardenis7355        Pavardenis7355      4                   2.4                 
Vardenis711         Pavardenis711       4                   2.4                 
Vardenis2408        Pavardenis2408      4                   2.4                 
Vardenis3432        Pavardenis3432      4                   2.4                 
Vardenis4815        Pavardenis4815      4                   2.4                 
Vardenis9206        Pavardenis9206      4                   2.4                 
Vardenis3223        Pavardenis3223      4                   2.4                 
Vardenis5356        Pavardenis5356      4                   2.4                 
Vardenis7070        Pavardenis7070      4                   2.4                 
Vardenis2573        Pavardenis2573      4                   2.4                 
Vardenis2659        Pavardenis2659      4                   2.4                 
Vardenis5455        Pavardenis5455      4                   2.4                 
Vardenis7578        Pavardenis7578      4                   2.4                 
Vardenis444         Pavardenis444       4                   2.4                 
Vardenis2175        Pavardenis2175      4                   2.4                 
Vardenis3474        Pavardenis3474      4                   2.4                 
Vardenis2802        Pavardenis2802      4                   2.4                 
Vardenis3590        Pavardenis3590      4                   2.4                 
Vardenis7552        Pavardenis7552      4                   2.4                 
Vardenis485         Pavardenis485       4                   2.4                 
Vardenis3095        Pavardenis3095      4                   2.4                 
Vardenis3376        Pavardenis3376      4                   2.4                 
Vardenis700         Pavardenis700       4                   2.4                 
Vardenis5863        Pavardenis5863      4                   2.4                 
Vardenis31          Pavardenis31        4                   2.4                 
Vardenis2798        Pavardenis2798      4                   2.4                 
Vardenis1413        Pavardenis1413      4                   2.4                 
Vardenis3066        Pavardenis3066      4                   2.4                 
Vardenis5390        Pavardenis5390      4                   2.4                 
Vardenis2129        Pavardenis2129      4                   2.4                 
Vardenis4500        Pavardenis4500      4                   2.4                 
Vardenis6690        Pavardenis6690      4                   2.4                 
Vardenis7259        Pavardenis7259      4                   2.4                 
Vardenis2160        Pavardenis2160      4                   2.4                 
Vardenis1964        Pavardenis1964      4                   2.4                 
Vardenis3894        Pavardenis3894      4                   2.4                 
Vardenis8998        Pavardenis8998      4                   2.4                 
Vardenis2480        Pavardenis2480      4                   2.4                 
Vardenis2569        Pavardenis2569      4                   2.4                 
Vardenis409         Pavardenis409       4                   2.4                 
Vardenis2764        Pavardenis2764      4                   2.4                 
Vardenis4680        Pavardenis4680      4                   2.4                 
Vardenis4966        Pavardenis4966      4                   2.4                 
Vardenis7501        Pavardenis7501      4                   2.4                 
Vardenis7874        Pavardenis7874      4                   2.4                 
Vardenis8215        Pavardenis8215      4                   2.4                 
Vardenis610         Pavardenis610       4                   2.4                 
Vardenis1636        Pavardenis1636      4                   2.4                 
Vardenis1994        Pavardenis1994      4                   2.4                 
Vardenis4186        Pavardenis4186      4                   2.4                 
Vardenis4220        Pavardenis4220      4                   2.4                 
Vardenis4968        Pavardenis4968      4                   2.4                 
Vardenis965         Pavardenis965       4                   2.4                 
Vardenis2989        Pavardenis2989      4                   2.4                 
Vardenis3700        Pavardenis3700      4                   2.4                 
Vardenis6160        Pavardenis6160      4                   2.4                 
Vardenis6324        Pavardenis6324      4                   2.4                 
Vardenis6668        Pavardenis6668      4                   2.4                 
Vardenis6840        Pavardenis6840      4                   2.4                 
Vardenis9134        Pavardenis9134      4                   2.4                 
Vardenis1667        Pavardenis1667      4                   2.4                 
Vardenis2320        Pavardenis2320      4                   2.4                 
Vardenis2382        Pavardenis2382      4                   2.4                 
Vardenis3031        Pavardenis3031      4                   2.4                 
Vardenis4219        Pavardenis4219      4                   2.4                 
Vardenis5246        Pavardenis5246      4                   2.4                 
Vardenis6097        Pavardenis6097      4                   2.4                 
Vardenis7105        Pavardenis7105      4                   2.4                 
Vardenis1134        Pavardenis1134      4                   2.4                 
Vardenis1944        Pavardenis1944      4                   2.4                 
Vardenis4007        Pavardenis4007      4                   2.4                 
Vardenis6292        Pavardenis6292      4                   2.4                 
Vardenis6543        Pavardenis6543      4                   2.4                 
Vardenis6602        Pavardenis6602      4                   2.4                 
Vardenis9184        Pavardenis9184      4                   2.4                 
Vardenis9458        Pavardenis9458      4                   2.4                 
Vardenis511         Pavardenis511       4                   2.4                 
Vardenis1276        Pavardenis1276      4                   2.4                 
Vardenis2264        Pavardenis2264      4                   2.4                 
Vardenis3281        Pavardenis3281      4                   2.4                 
Vardenis4284        Pavardenis4284      4                   2.4                 
Vardenis5363        Pavardenis5363      4                   2.4                 
Vardenis6866        Pavardenis6866      4                   2.4                 
Vardenis7294        Pavardenis7294      4                   2.4                 
Vardenis7314        Pavardenis7314      4                   2.4                 
Vardenis8372        Pavardenis8372      4                   2.4                 
Vardenis9437        Pavardenis9437      4                   2.4                 
Vardenis223         Pavardenis223       4                   2.4                 
Vardenis1540        Pavardenis1540      4                   2.4                 
Vardenis1723        Pavardenis1723      4                   2.4                 
Vardenis2521        Pavardenis2521      4                   2.4                 
Vardenis2842        Pavardenis2842      4                   2.4                 
Vardenis3311        Pavardenis3311      4                   2.4                 
Vardenis4432        Pavardenis4432      4                   2.4                 
Vardenis4683        Pavardenis4683      4                   2.4                 
Vardenis6349        Pavardenis6349      4                   2.4                 
Vardenis7273        Pavardenis7273      4                   2.4                 
Vardenis7854        Pavardenis7854      4                   2.4                 
Vardenis7991        Pavardenis7991      4                   2.4                 
Vardenis8234        Pavardenis8234      4                   2.4                 
Vardenis9604        Pavardenis9604      4                   2.4                 
Vardenis99          Pavardenis99        4                   2.4                 
Vardenis706         Pavardenis706       4                   2.4                 
Vardenis759         Pavardenis759       4                   2.4                 
Vardenis975         Pavardenis975       4                   2.4                 
Vardenis1516        Pavardenis1516      4                   2.4                 
Vardenis2693        Pavardenis2693      4                   2.4                 
Vardenis2782        Pavardenis2782      4                   2.4                 
Vardenis2799        Pavardenis2799      4                   2.4                 
Vardenis2991        Pavardenis2991      4                   2.4                 
Vardenis3596        Pavardenis3596      4                   2.4                 
Vardenis3930        Pavardenis3930      4                   2.4                 
Vardenis4291        Pavardenis4291      4                   2.4                 
Vardenis4568        Pavardenis4568      4                   2.4                 
Vardenis5216        Pavardenis5216      4                   2.4                 
Vardenis6126        Pavardenis6126      4                   2.4                 
Vardenis6810        Pavardenis6810      4                   2.4                 
Vardenis7073        Pavardenis7073      4                   2.4                 
Vardenis8023        Pavardenis8023      4                   2.4                 
Vardenis9542        Pavardenis9542      4                   2.4                 
Vardenis9996        Pavardenis9996      4                   2.4                 
Vardenis189         Pavardenis189       4                   2.4                 
Vardenis597         Pavardenis597       4                   2.4                 
Vardenis791         Pavardenis791       4                   2.4                 
Vardenis2350        Pavardenis2350      4                   2.4                 
Vardenis2718        Pavardenis2718      4                   2.4                 
Vardenis3054        Pavardenis3054      4                   2.4                 
Vardenis3790        Pavardenis3790      4                   2.4                 
Vardenis4059        Pavardenis4059      4                   2.4                 
Vardenis4677        Pavardenis4677      4                   2.4                 
Vardenis4911        Pavardenis4911      4                   2.4                 
Vardenis5051        Pavardenis5051      4                   2.4                 
Vardenis5763        Pavardenis5763      4                   2.4                 
Vardenis7885        Pavardenis7885      4                   2.4                 
Vardenis8793        Pavardenis8793      4                   2.4                 
Vardenis9246        Pavardenis9246      4                   2.4                 
Vardenis1118        Pavardenis1118      4                   2.4                 
Vardenis1229        Pavardenis1229      4                   2.4                 
Vardenis1519        Pavardenis1519      4                   2.4                 
Vardenis1742        Pavardenis1742      4                   2.4                 
Vardenis1750        Pavardenis1750      4                   2.4                 
Vardenis1795        Pavardenis1795      4                   2.4                 
Vardenis3048        Pavardenis3048      4                   2.4                 
Vardenis3165        Pavardenis3165      4                   2.4                 
Vardenis3257        Pavardenis3257      4                   2.4                 
Vardenis4093        Pavardenis4093      4                   2.4                 
Vardenis4174        Pavardenis4174      4                   2.4                 
Vardenis4575        Pavardenis4575      4                   2.4                 
Vardenis4995        Pavardenis4995      4                   2.4                 
Vardenis5563        Pavardenis5563      4                   2.4                 
Vardenis5761        Pavardenis5761      4                   2.4                 
Vardenis5831        Pavardenis5831      4                   2.4                 
Vardenis6359        Pavardenis6359      4                   2.4                 
Vardenis6619        Pavardenis6619      4                   2.4                 
Vardenis6877        Pavardenis6877      4                   2.4                 
Vardenis6933        Pavardenis6933      4                   2.4                 
Vardenis7094        Pavardenis7094      4                   2.4                 
Vardenis7822        Pavardenis7822      4                   2.4                 
Vardenis7833        Pavardenis7833      4                   2.4                 
Vardenis7848        Pavardenis7848      4                   2.4                 
Vardenis8481        Pavardenis8481      4                   2.4                 
Vardenis9371        Pavardenis9371      4                   2.4                 
Vardenis9706        Pavardenis9706      4                   2.4                 
Vardenis9762        Pavardenis9762      4                   2.4                 
Vardenis449         Pavardenis449       4                   2.4                 
Vardenis1430        Pavardenis1430      4                   2.4                 
Vardenis1834        Pavardenis1834      4                   2.4                 
Vardenis3686        Pavardenis3686      4                   2.4                 
Vardenis4280        Pavardenis4280      4                   2.4                 
Vardenis5021        Pavardenis5021      4                   2.4                 
Vardenis5479        Pavardenis5479      4                   2.4                 
Vardenis5522        Pavardenis5522      4                   2.4                 
Vardenis5608        Pavardenis5608      4                   2.4                 
Vardenis5638        Pavardenis5638      4                   2.4                 
Vardenis5691        Pavardenis5691      4                   2.4                 
Vardenis6885        Pavardenis6885      4                   2.4                 
Vardenis7016        Pavardenis7016      4                   2.4                 
Vardenis7738        Pavardenis7738      4                   2.4                 
Vardenis8687        Pavardenis8687      4                   2.4                 
Vardenis8848        Pavardenis8848      4                   2.4                 
Vardenis8937        Pavardenis8937      4                   2.4                 
Vardenis9438        Pavardenis9438      4                   2.4                 
Vardenis9626        Pavardenis9626      4                   2.4                 
Vardenis410         Pavardenis410       4                   2.4                 
Vardenis1024        Pavardenis1024      4                   2.4                 
Vardenis1905        Pavardenis1905      4                   2.4                 
Vardenis2389        Pavardenis2389      4                   2.4                 
Vardenis3502        Pavardenis3502      4                   2.4                 
Vardenis3506        Pavardenis3506      4                   2.4                 
Vardenis4097        Pavardenis4097      4                   2.4                 
Vardenis4600        Pavardenis4600      4                   2.4                 
Vardenis4740        Pavardenis4740      4                   2.4                 
Vardenis5364        Pavardenis5364      4                   2.4                 
Vardenis6729        Pavardenis6729      4                   2.4                 
Vardenis7204        Pavardenis7204      4                   2.4                 
Vardenis8303        Pavardenis8303      4                   2.4                 
Vardenis9180        Pavardenis9180      4                   2.4                 
Vardenis53          Pavardenis53        4                   2.4                 
Vardenis735         Pavardenis735       4                   2.4                 
Vardenis1042        Pavardenis1042      4                   2.4                 
Vardenis1188        Pavardenis1188      4                   2.4                 
Vardenis1254        Pavardenis1254      4                   2.4                 
Vardenis1829        Pavardenis1829      4                   2.4                 
Vardenis1961        Pavardenis1961      4                   2.4                 
Vardenis2546        Pavardenis2546      4                   2.4                 
Vardenis2574        Pavardenis2574      4                   2.4                 
Vardenis2648        Pavardenis2648      4                   2.4                 
Vardenis2934        Pavardenis2934      4                   2.4                 
Vardenis3130        Pavardenis3130      4                   2.4                 
Vardenis3554        Pavardenis3554      4                   2.4                 
Vardenis4189        Pavardenis4189      4                   2.4                 
Vardenis4271        Pavardenis4271      4                   2.4                 
Vardenis4352        Pavardenis4352      4                   2.4                 
Vardenis4538        Pavardenis4538      4                   2.4                 
Vardenis4641        Pavardenis4641      4                   2.4                 
Vardenis5098        Pavardenis5098      4                   2.4                 
Vardenis5143        Pavardenis5143      4                   2.4                 
Vardenis5236        Pavardenis5236      4                   2.4                 
Vardenis5394        Pavardenis5394      4                   2.4                 
Vardenis5689        Pavardenis5689      4                   2.4                 
Vardenis5987        Pavardenis5987      4                   2.4                 
Vardenis6049        Pavardenis6049      4                   2.4                 
Vardenis6261        Pavardenis6261      4                   2.4                 
Vardenis6333        Pavardenis6333      4                   2.4                 
Vardenis6371        Pavardenis6371      4                   2.4                 
Vardenis6670        Pavardenis6670      4                   2.4                 
Vardenis7407        Pavardenis7407      4                   2.4                 
Vardenis7843        Pavardenis7843      4                   2.4                 
Vardenis8173        Pavardenis8173      4                   2.4                 
Vardenis8556        Pavardenis8556      4                   2.4                 
Vardenis9201        Pavardenis9201      4                   2.4                 
Vardenis9552        Pavardenis9552      4                   2.4                 
Vardenis9746        Pavardenis9746      4                   2.4                 
Vardenis432         Pavardenis432       4                   2.4                 
Vardenis665         Pavardenis665       4                   2.4                 
Vardenis733         Pavardenis733       4                   2.4                 
Vardenis1099        Pavardenis1099      4                   2.4                 
Vardenis1882        Pavardenis1882      4                   2.4                 
Vardenis2473        Pavardenis2473      4                   2.4                 
Vardenis2576        Pavardenis2576      4                   2.4                 
Vardenis3087        Pavardenis3087      4                   2.4                 
Vardenis3175        Pavardenis3175      4                   2.4                 
Vardenis3584        Pavardenis3584      4                   2.4                 
Vardenis3677        Pavardenis3677      4                   2.4                 
Vardenis3838        Pavardenis3838      4                   2.4                 
Vardenis5047        Pavardenis5047      4                   2.4                 
Vardenis5221        Pavardenis5221      4                   2.4                 
Vardenis5421        Pavardenis5421      4                   2.4                 
Vardenis5600        Pavardenis5600      4                   2.4                 
Vardenis6102        Pavardenis6102      4                   2.4                 
Vardenis6242        Pavardenis6242      4                   2.4                 
Vardenis6701        Pavardenis6701      4                   2.4                 
Vardenis7324        Pavardenis7324      4                   2.4                 
Vardenis7531        Pavardenis7531      4                   2.4                 
Vardenis7630        Pavardenis7630      4                   2.4                 
Vardenis8140        Pavardenis8140      4                   2.4                 
Vardenis8272        Pavardenis8272      4                   2.4                 
Vardenis8958        Pavardenis8958      4                   2.4                 
Vardenis9918        Pavardenis9918      4                   2.4                 
Vardenis312         Pavardenis312       4                   2.4                 
Vardenis419         Pavardenis419       4                   2.4                 
Vardenis654         Pavardenis654       4                   2.4                 
Vardenis934         Pavardenis934       4                   2.4                 
Vardenis1751        Pavardenis1751      4                   2.4                 
Vardenis1755        Pavardenis1755      4                   2.4                 
Vardenis1854        Pavardenis1854      4                   2.4                 
Vardenis2223        Pavardenis2223      4                   2.4                 
Vardenis2262        Pavardenis2262      4                   2.4                 
Vardenis2413        Pavardenis2413      4                   2.4                 
Vardenis2607        Pavardenis2607      4                   2.4                 
Vardenis2924        Pavardenis2924      4                   2.4                 
Vardenis3740        Pavardenis3740      4                   2.4                 
Vardenis4507        Pavardenis4507      4                   2.4                 
Vardenis4751        Pavardenis4751      4                   2.4                 
Vardenis4888        Pavardenis4888      4                   2.4                 
Vardenis5259        Pavardenis5259      4                   2.4                 
Vardenis5834        Pavardenis5834      4                   2.4                 
Vardenis6038        Pavardenis6038      4                   2.4                 
Vardenis6202        Pavardenis6202      4                   2.4                 
Vardenis6264        Pavardenis6264      4                   2.4                 
Vardenis6452        Pavardenis6452      4                   2.4                 
Vardenis6833        Pavardenis6833      4                   2.4                 
Vardenis6897        Pavardenis6897      4                   2.4                 
Vardenis7573        Pavardenis7573      4                   2.4                 
Vardenis8011        Pavardenis8011      4                   2.4                 
Vardenis8409        Pavardenis8409      4                   2.4                 
Vardenis8485        Pavardenis8485      4                   2.4                 
Vardenis8750        Pavardenis8750      4                   2.4                 
Vardenis9262        Pavardenis9262      4                   2.4                 
Vardenis1148        Pavardenis1148      4                   2.4                 
Vardenis1154        Pavardenis1154      4                   2.4                 
Vardenis1198        Pavardenis1198      4                   2.4                 
Vardenis1734        Pavardenis1734      4                   2.4                 
Vardenis1874        Pavardenis1874      4                   2.4                 
Vardenis1982        Pavardenis1982      4                   2.4                 
Vardenis2513        Pavardenis2513      4                   2.4                 
Vardenis2572        Pavardenis2572      4                   2.4                 
Vardenis2701        Pavardenis2701      4                   2.4                 
Vardenis2910        Pavardenis2910      4                   2.4                 
Vardenis2940        Pavardenis2940      4                   2.4                 
Vardenis3055        Pavardenis3055      4                   2.4                 
Vardenis3148        Pavardenis3148      4                   2.4                 
Vardenis3343        Pavardenis3343      4                   2.4                 
Vardenis3418        Pavardenis3418      4                   2.4                 
Vardenis3465        Pavardenis3465      4                   2.4                 
Vardenis3662        Pavardenis3662      4                   2.4                 
Vardenis4243        Pavardenis4243      4                   2.4                 
Vardenis5082        Pavardenis5082      4                   2.4                 
Vardenis5089        Pavardenis5089      4                   2.4                 
Vardenis5162        Pavardenis5162      4                   2.4                 
Vardenis5958        Pavardenis5958      4                   2.4                 
Vardenis7036        Pavardenis7036      4                   2.4                 
Vardenis7175        Pavardenis7175      4                   2.4                 
Vardenis7482        Pavardenis7482      4                   2.4                 
Vardenis7554        Pavardenis7554      4                   2.4                 
Vardenis7648        Pavardenis7648      4                   2.4                 
Vardenis7992        Pavardenis7992      4                   2.4                 
Vardenis8117        Pavardenis8117      4                   2.4                 
Vardenis8576        Pavardenis8576      4                   2.4                 
Vardenis8679        Pavardenis8679      4                   2.4                 
Vardenis9118        Pavardenis9118      4                   2.4                 
Vardenis9929        Pavardenis9929      4                   2.4                 
Vardenis3           Pavardenis3         4                   2.4                 
Vardenis110         Pavardenis110       4                   2.4                 
Vardenis438         Pavardenis438       4                   2.4                 
Vardenis855         Pavardenis855       4                   2.4                 
Vardenis943         Pavardenis943       4                   2.4                 
Vardenis955         Pavardenis955       4                   2.4                 
Vardenis1160        Pavardenis1160      4                   2.4                 
Vardenis1745        Pavardenis1745      4                   2.4                 
Vardenis1926        Pavardenis1926      4                   2.4                 
Vardenis2048        Pavardenis2048      4                   2.4                 
Vardenis2442        Pavardenis2442      4                   2.4                 
Vardenis2585        Pavardenis2585      4                   2.4                 
Vardenis2598        Pavardenis2598      4                   2.4                 
Vardenis3081        Pavardenis3081      4                   2.4                 
Vardenis3202        Pavardenis3202      4                   2.4                 
Vardenis3245        Pavardenis3245      4                   2.4                 
Vardenis3629        Pavardenis3629      4                   2.4                 
Vardenis4208        Pavardenis4208      4                   2.4                 
Vardenis4253        Pavardenis4253      4                   2.4                 
Vardenis4266        Pavardenis4266      4                   2.4                 
Vardenis4397        Pavardenis4397      4                   2.4                 
Vardenis4654        Pavardenis4654      4                   2.4                 
Vardenis4889        Pavardenis4889      4                   2.4                 
Vardenis4906        Pavardenis4906      4                   2.4                 
Vardenis4993        Pavardenis4993      4                   2.4                 
Vardenis5416        Pavardenis5416      4                   2.4                 
Vardenis5733        Pavardenis5733      4                   2.4                 
Vardenis6481        Pavardenis6481      4                   2.4                 
Vardenis6511        Pavardenis6511      4                   2.4                 
Vardenis6938        Pavardenis6938      4                   2.4                 
Vardenis8136        Pavardenis8136      4                   2.4                 
Vardenis8565        Pavardenis8565      4                   2.4                 
Vardenis8658        Pavardenis8658      4                   2.4                 
Vardenis26          Pavardenis26        4                   2.4                 
Vardenis348         Pavardenis348       4                   2.4                 
Vardenis530         Pavardenis530       4                   2.4                 
Vardenis837         Pavardenis837       4                   2.4                 
Vardenis969         Pavardenis969       4                   2.4                 
Vardenis981         Pavardenis981       4                   2.4                 
Vardenis1059        Pavardenis1059      4                   2.4                 
Vardenis1244        Pavardenis1244      4                   2.4                 
Vardenis1357        Pavardenis1357      4                   2.4                 
Vardenis1485        Pavardenis1485      4                   2.4                 
Vardenis1797        Pavardenis1797      4                   2.4                 
Vardenis2712        Pavardenis2712      4                   2.4                 
Vardenis2885        Pavardenis2885      4                   2.4                 
Vardenis3070        Pavardenis3070      4                   2.4                 
Vardenis3188        Pavardenis3188      4                   2.4                 
Vardenis3236        Pavardenis3236      4                   2.4                 
Vardenis3658        Pavardenis3658      4                   2.4                 
Vardenis3891        Pavardenis3891      4                   2.4                 
Vardenis4195        Pavardenis4195      4                   2.4                 
Vardenis4210        Pavardenis4210      4                   2.4                 
Vardenis4337        Pavardenis4337      4                   2.4                 
Vardenis4463        Pavardenis4463      4                   2.4                 
Vardenis4861        Pavardenis4861      4                   2.4                 
Vardenis4870        Pavardenis4870      4                   2.4                 
Vardenis5327        Pavardenis5327      4                   2.4                 
Vardenis5754        Pavardenis5754      4                   2.4                 
Vardenis5889        Pavardenis5889      4                   2.4                 
Vardenis6266        Pavardenis6266      4                   2.4                 
Vardenis6388        Pavardenis6388      4                   2.4                 
Vardenis6973        Pavardenis6973      4                   2.4                 
Vardenis8205        Pavardenis8205      4                   2.4                 
Vardenis8332        Pavardenis8332      4                   2.4                 
Vardenis8513        Pavardenis8513      4                   2.4                 
Vardenis8701        Pavardenis8701      4                   2.4                 
Vardenis8922        Pavardenis8922      4                   2.4                 
Vardenis29          Pavardenis29        4                   2.4                 
Vardenis182         Pavardenis182       4                   2.4                 
Vardenis487         Pavardenis487       4                   2.4                 
Vardenis519         Pavardenis519       4                   2.4                 
Vardenis1019        Pavardenis1019      4                   2.4                 
Vardenis1041        Pavardenis1041      4                   2.4                 
Vardenis1261        Pavardenis1261      4                   2.4                 
Vardenis1609        Pavardenis1609      4                   2.4                 
Vardenis1787        Pavardenis1787      4                   2.4                 
Vardenis1963        Pavardenis1963      4                   2.4                 
Vardenis2253        Pavardenis2253      4                   2.4                 
Vardenis2600        Pavardenis2600      4                   2.4                 
Vardenis2725        Pavardenis2725      4                   2.4                 
Vardenis2758        Pavardenis2758      4                   2.4                 
Vardenis3134        Pavardenis3134      4                   2.4                 
Vardenis3182        Pavardenis3182      4                   2.4                 
Vardenis3421        Pavardenis3421      4                   2.4                 
Vardenis3454        Pavardenis3454      4                   2.4                 
Vardenis3999        Pavardenis3999      4                   2.4                 
Vardenis4610        Pavardenis4610      4                   2.4                 
Vardenis4956        Pavardenis4956      4                   2.4                 
Vardenis5561        Pavardenis5561      4                   2.4                 
Vardenis5575        Pavardenis5575      4                   2.4                 
Vardenis5851        Pavardenis5851      4                   2.4                 
Vardenis6051        Pavardenis6051      4                   2.4                 
Vardenis6436        Pavardenis6436      4                   2.4                 
Vardenis6551        Pavardenis6551      4                   2.4                 
Vardenis7099        Pavardenis7099      4                   2.4                 
Vardenis7706        Pavardenis7706      4                   2.4                 
Vardenis7709        Pavardenis7709      4                   2.4                 
Vardenis8697        Pavardenis8697      4                   2.4                 
Vardenis8756        Pavardenis8756      4                   2.4                 
Vardenis9015        Pavardenis9015      4                   2.4                 
Vardenis9774        Pavardenis9774      4                   2.4                 
Vardenis9896        Pavardenis9896      4                   2.4                 
Vardenis9932        Pavardenis9932      4                   2.4                 
Vardenis345         Pavardenis345       4                   2.4                 
Vardenis690         Pavardenis690       4                   2.4                 
Vardenis714         Pavardenis714       4                   2.4                 
Vardenis1000        Pavardenis1000      4                   2.4                 
Vardenis1010        Pavardenis1010      4                   2.4                 
Vardenis1288        Pavardenis1288      4                   2.4                 
Vardenis1378        Pavardenis1378      4                   2.4                 
Vardenis2184        Pavardenis2184      4                   2.4                 
Vardenis2303        Pavardenis2303      4                   2.4                 
Vardenis2311        Pavardenis2311      4                   2.4                 
Vardenis2886        Pavardenis2886      4                   2.4                 
Vardenis3071        Pavardenis3071      4                   2.4                 
Vardenis3593        Pavardenis3593      4                   2.4                 
Vardenis3863        Pavardenis3863      4                   2.4                 
Vardenis3885        Pavardenis3885      4                   2.4                 
Vardenis4185        Pavardenis4185      4                   2.4                 
Vardenis4552        Pavardenis4552      4                   2.4                 
Vardenis4561        Pavardenis4561      4                   2.4                 
Vardenis4736        Pavardenis4736      4                   2.4                 
Vardenis4892        Pavardenis4892      4                   2.4                 
Vardenis5242        Pavardenis5242      4                   2.4                 
Vardenis5289        Pavardenis5289      4                   2.4                 
Vardenis5508        Pavardenis5508      4                   2.4                 
Vardenis5747        Pavardenis5747      4                   2.4                 
Vardenis5990        Pavardenis5990      4                   2.4                 
Vardenis6190        Pavardenis6190      4                   2.4                 
Vardenis6198        Pavardenis6198      4                   2.4                 
Vardenis6640        Pavardenis6640      4                   2.4                 
Vardenis6832        Pavardenis6832      4                   2.4                 
Vardenis7033        Pavardenis7033      4                   2.4                 
Vardenis7090        Pavardenis7090      4                   2.4                 
Vardenis7202        Pavardenis7202      4                   2.4                 
Vardenis7295        Pavardenis7295      4                   2.4                 
Vardenis7375        Pavardenis7375      4                   2.4                 
Vardenis7623        Pavardenis7623      4                   2.4                 
Vardenis7696        Pavardenis7696      4                   2.4                 
Vardenis7753        Pavardenis7753      4                   2.4                 
Vardenis7972        Pavardenis7972      4                   2.4                 
Vardenis8310        Pavardenis8310      4                   2.4                 
Vardenis8879        Pavardenis8879      4                   2.4                 
Vardenis9105        Pavardenis9105      4                   2.4                 
Vardenis209         Pavardenis209       4                   2.4                 
Vardenis1009        Pavardenis1009      4                   2.4                 
Vardenis1050        Pavardenis1050      4                   2.4                 
